Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
polysafe-standard-nordic-grey-heavy-duty-safety-flooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/polysafe_standard_heavy_duty_safety_floor_nordic_grey_4090.jpg?v=1779041780,2,Polysafe Standard Nordic Grey Heavy Duty Safety Flooring,,,,,,,,
plain-colours-solid-grey-910m-vinyl-flooring,Plain Colours Solid Grey 910M Vinyl Flooring,"<h2>Plain Colours Solid Grey 910M Vinyl Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,67429ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/plain-colours-solid-grey-910m-vinyl-flooring-xl-lifestyle-3_1.jpg?v=1779041779,1,Plain Colours Solid Grey 910M Vinyl Flooring,false,Plain Colours Solid Grey 910M Vinyl Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
plain-colours-solid-grey-910m-vinyl-flooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/plain-colours-solid-grey-910m-vinyl-flooring-xl-lifestyle-2.jpg?v=1779041779,2,Plain Colours Solid Grey 910M Vinyl Flooring,,,,,,,,
contract-safe-vinyl-flooring-storm-grey-109s-2mtr-wide,Contract Safe Vinyl Flooring Storm Grey 109S 2mtr Wide,"<h2>Contract Safe Vinyl Flooring Storm Grey 109S 2mtr Wide</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,65934ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/contract-safe-vinyl-flooring-storm-grey-109s-2mtr-wide-xl-lifestyle-1.jpg?v=1779041778,1,Contract Safe Vinyl Flooring Storm Grey 109S 2mtr Wide,false,Contract Safe Vinyl Flooring Storm Grey 109S 2mtr Wide,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
contract-safe-vinyl-flooring-storm-grey-109s-2mtr-wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/contract-safe-vinyl-flooring-storm-grey-109s-2mtr-wide-xl-lifestyle-2.jpg?v=1779041778,2,Contract Safe Vinyl Flooring Storm Grey 109S 2mtr Wide,,,,,,,,
contract-safe-vinyl-flooring-medium-grey-970m-2mtr-wide,Contract Safe Vinyl Flooring Medium Grey 970M 2mtr Wide,"<h2>Contract Safe Vinyl Flooring Medium Grey 970M 2mtr Wide</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,65813ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/contract-safe-vinyl-flooring-medium-grey-970m-2mtr-wide-xl-lifestyle-1.jpg?v=1779041777,1,Contract Safe Vinyl Flooring Medium Grey 970M 2mtr Wide,false,Contract Safe Vinyl Flooring Medium Grey 970M 2mtr Wide,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
contract-safe-vinyl-flooring-medium-grey-970m-2mtr-wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/contract-safe-vinyl-flooring-medium-grey-970m-2mtr-wide-xl-lifestyle-2.jpg?v=1779041777,2,Contract Safe Vinyl Flooring Medium Grey 970M 2mtr Wide,,,,,,,,
contract-safe-vinyl-flooring-grey-690d-2mtr-wide,Contract Safe Vinyl Flooring Grey 690D 2mtr Wide,"<h2>Contract Safe Vinyl Flooring Grey 690D 2mtr Wide</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,65812ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/contract-safe-vinyl-flooring-grey-690d-2mtr-wide-room-shot-1.jpg?v=1779041776,1,Contract Safe Vinyl Flooring Grey 690D 2mtr Wide,false,Contract Safe Vinyl Flooring Grey 690D 2mtr Wide,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
contract-safe-vinyl-flooring-grey-690d-2mtr-wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/contract-safe-vinyl-flooring-brown-690d-2mtr-wide-lifestyle-1.jpg?v=1779041775,2,Contract Safe Vinyl Flooring Grey 690D 2mtr Wide,,,,,,,,
polysafe-standard-cool-aqua-heavy-duty-safety-flooring,Polysafe Standard Cool Aqua Heavy Duty Safety Flooring,"<h2>Polysafe Standard Cool Aqua Heavy Duty Safety Flooring</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,31370,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/polysafe_standard_cool_aqua_heavy_duty_safety_flooring_1.jpg?v=1779041774,1,Polysafe Standard Cool Aqua Heavy Duty Safety Flooring,false,Polysafe Standard Cool Aqua Heavy Duty Safety Flooring,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
polysafe-standard-cool-aqua-heavy-duty-safety-flooring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/polysafe_standard_heavy_duty_safety_floor_cool_aqua_4570.jpg?v=1779041774,2,Polysafe Standard Cool Aqua Heavy Duty Safety Flooring,,,,,,,,
smartstep-vinyl-flooring-felt-nimes-592,Smartstep Vinyl Flooring Felt Nimes 592,"<h2>Smartstep Vinyl Flooring Felt Nimes 592</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,72232ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/smartstep-felt-nimes-592-xl-lifestyle-1_1.jpg?v=1779041773,1,Smartstep Vinyl Flooring Felt Nimes 592,false,Smartstep Vinyl Flooring Felt Nimes 592,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
smartstep-vinyl-flooring-felt-nimes-592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/smartstep-felt-nimes-592-xl-lifstyle-2_1.jpg?v=1779041773,2,Smartstep Vinyl Flooring Felt Nimes 592,,,,,,,,
smartstep-vinyl-flooring-felt-helsinki-592,Smartstep Vinyl Flooring Felt Helsinki 592,"<h2>Smartstep Vinyl Flooring Felt Helsinki 592</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,72230ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/smartstep_felt_helsinki_592_1_1.jpg?v=1779041772,1,Smartstep Vinyl Flooring Felt Helsinki 592,false,Smartstep Vinyl Flooring Felt Helsinki 592,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
smartstep-vinyl-flooring-felt-helsinki-592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/smartstep-felt-helsinki-592.jpg?v=1779041772,2,Smartstep Vinyl Flooring Felt Helsinki 592,,,,,,,,
smartstep-vinyl-flooring-felt-helsinki-536,Smartstep Vinyl Flooring Felt Helsinki 536,"<h2>Smartstep Vinyl Flooring Felt Helsinki 536</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,72229ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/smartstep-felt-helsinki-536-xl-lifestyle-2.jpg?v=1779041771,1,Smartstep Vinyl Flooring Felt Helsinki 536,false,Smartstep Vinyl Flooring Felt Helsinki 536,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
smartstep-vinyl-flooring-felt-helsinki-536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/smartstep-felt-helsinki-536-xl-lifestyle-3.jpg?v=1779041771,2,Smartstep Vinyl Flooring Felt Helsinki 536,,,,,,,,
eprosafe-s97-dark-stone-commercial-vinyl,Eprosafe S97 Dark Stone Commercial Vinyl,"<h2>Eprosafe S97 Dark Stone Commercial Vinyl</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,73927ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/eprosafe_s97_dark_stone_commercial_vinyl.jpg?v=1779041769,1,Eprosafe S97 Dark Stone Commercial Vinyl,false,Eprosafe S97 Dark Stone Commercial Vinyl,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
ultrafelt-vinyl-flooring-aged-parquet-oak,Ultrafelt Vinyl Flooring Aged Parquet Oak,"<h2>Ultrafelt Vinyl Flooring Aged Parquet Oak</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,67894ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ultrafelt-aged-parquet-oak-cushioned-vinyl-xl-lifestyle-3.jpg?v=1779041768,1,Ultrafelt Vinyl Flooring Aged Parquet Oak,false,Ultrafelt Vinyl Flooring Aged Parquet Oak,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
ultrafelt-vinyl-flooring-aged-parquet-oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ultrafelt-aged-parquet-oak-cushioned-vinyl-xl-lifestyle-2.jpg?v=1779041768,2,Ultrafelt Vinyl Flooring Aged Parquet Oak,,,,,,,,
ultrafelt-vinyl-flooring-light-oak-plank,Ultrafelt Vinyl Flooring Light Oak Plank,"<h2>Ultrafelt Vinyl Flooring Light Oak Plank</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,67889ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ultrafelt-light-oak-plank-cushioned-vinyl-xl-lifestyle-1a.jpg?v=1779041764,1,Ultrafelt Vinyl Flooring Light Oak Plank,false,Ultrafelt Vinyl Flooring Light Oak Plank,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
ultrafelt-vinyl-flooring-light-oak-plank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/ultrafelt-light-oak-plank-cushioned-vinyl-xl-lifestyle-2.jpg?v=1779041764,2,Ultrafelt Vinyl Flooring Light Oak Plank,,,,,,,,
eprosafe-s94-concrete-light-commercial-vinyl,Eprosafe S94 Concrete Light Commercial Vinyl,"<h2>Eprosafe S94 Concrete Light Commercial Vinyl</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,73924ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/regina_94-print2560.jpg?v=1779041761,1,Eprosafe S94 Concrete Light Commercial Vinyl,false,Eprosafe S94 Concrete Light Commercial Vinyl,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
eprosafe-s95-concrete-dark-commercial-vinyl,Eprosafe S95 Concrete Dark Commercial Vinyl,"<h2>Eprosafe S95 Concrete Dark Commercial Vinyl</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,73923ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/eprosafe_s95_concrete_dark_commercial_vinyl.jpg?v=1779041760,1,Eprosafe S95 Concrete Dark Commercial Vinyl,false,Eprosafe S95 Concrete Dark Commercial Vinyl,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
eprosafe-s91-plank-grey-commercial-vinyl,Eprosafe S91 Plank Grey Commercial Vinyl,"<h2>Eprosafe S91 Plank Grey Commercial Vinyl</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,73921ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/eprosafe_s91_plank_grey_commercial_vinyl_-4m.jpg?v=1779041758,1,Eprosafe S91 Plank Grey Commercial Vinyl,false,Eprosafe S91 Plank Grey Commercial Vinyl,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
eprosafe-s73-blue-stone-commercial-vinyl,Eprosafe S73 Blue Stone Commercial Vinyl,"<h2>Eprosafe S73 Blue Stone Commercial Vinyl</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,73928ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/eprosafe_s73_blue_stone_commercial_vinyl_-4m.jpg?v=1779041757,1,Eprosafe S73 Blue Stone Commercial Vinyl,false,Eprosafe S73 Blue Stone Commercial Vinyl,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
eprosafe-s31-earth-stone-commercial-vinyl,Eprosafe S31 Earth Stone Commercial Vinyl,"<h2>Eprosafe S31 Earth Stone Commercial Vinyl</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,73925ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/eprosafe_s31_earth_stone_commercial_vinyl_-4m_1.jpg?v=1779041755,1,Eprosafe S31 Earth Stone Commercial Vinyl,false,Eprosafe S31 Earth Stone Commercial Vinyl,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
eprosafe-s50-oak-commercial-vinyl,Eprosafe S50 Oak Commercial Vinyl,"<h2>Eprosafe S50 Oak Commercial Vinyl</h2><p>Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.</p>",Factory Direct Flooring,,Vinyl Flooring,vinyl-flooring,true,Title,Default Title,,,,,,,,73922ST,0.0,shopify,100,deny,manual,0.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0998/3049/7592/files/eprosafe_s50_oak_commercial_vinyl_-4m.jpg?v=1779041753,1,Eprosafe S50 Oak Commercial Vinyl,false,Eprosafe S50 Oak Commercial Vinyl,"Quality vinyl flooring from Factory Direct Flooring. Fully waterproof and extremely easy to clean. Ideal for kitchens, bathrooms and utility rooms. Available in a wide range of colours and styles.",,kg,,,active
